"Date","data"
1903-11-01,8.8128
1903-12-01,4.699045161792
1904-01-01,3.503380644576
1904-02-01,2.990057143968
1904-03-01,1.989987096816
1904-04-01,1.4428800000864
1904-05-01,1.4966709676416
1904-06-01,2.5228799999136
1904-07-01,4.272619355424
1904-08-01,15.802838710848
1904-09-01,16.415999999136
1904-10-01,10.869677419104
1904-11-01,5.270399999136
1904-12-01,3.77094193632
1905-01-01,3.160567742688
1905-02-01,2.2587428570688
1905-03-01,1.6053677419104
1905-04-01,1.1664
1905-05-01,1.204025806368
1905-06-01,1.37376
1905-07-01,2.4749419355424
1905-08-01,10.368
1905-09-01,16.934399999136
1905-10-01,11.036903225472
1905-11-01,4.570559999136
1905-12-01,3.503380644576
1906-01-01,3.010064517216
1906-02-01,2.4346285714656
1906-03-01,1.7475096774528
1906-04-01,1.60704
1906-05-01,1.5050322580896
1906-06-01,1.7020800000864
1906-07-01,3.202374193632
1906-08-01,14.883096774528
1906-09-01,21.427200000864
1906-10-01,14.63225806368
1906-11-01,7.499519999136
1906-12-01,4.32278709552
1907-01-01,3.386322580896
1907-02-01,2.647542856032
1907-03-01,1.7057032257312
1907-04-01,1.5465600000864
1907-05-01,1.5301161289152
1907-06-01,1.6156799999136
1907-07-01,3.035148387264
1907-08-01,9.782709676416
1907-09-01,15.206400000864
1907-10-01,9.364645161792
1907-11-01,5.408640000864
1907-12-01,3.444851612736
1908-01-01,2.943174193632
1908-02-01,2.0088
1908-03-01,1.4799483870048
1908-04-01,1.3392000000864
1908-05-01,1.2374709676416
1908-06-01,1.3132800000864
1908-07-01,2.901367742688
1908-08-01,18.311225806368
1908-09-01,25.315200000864
1908-10-01,17.140645161792
1908-11-01,8.052480000864
1908-12-01,4.448206450944
1909-01-01,3.670606450944
1909-02-01,3.147428570688
1909-03-01,2.081961290448
1909-04-01,1.52928
1909-05-01,1.6638967742688
1909-06-01,3.1104
1909-07-01,4.799380644576
1909-08-01,17.30787096816
1909-09-01,22.2912
1909-10-01,16.220903225472
1909-11-01,8.225279999136
1909-12-01,5.367948387264
1910-01-01,3.561909676416
1910-02-01,3.508457143968
1910-03-01,2.608722580896
1910-04-01,1.58112
1910-05-01,1.4297806450944
1910-06-01,1.9007999999136
1910-07-01,2.96825806368
1910-08-01,13.628903225472
1910-09-01,21.168000000864
1910-10-01,15.802838710848
1910-11-01,9.244800000864
1910-12-01,4.941522580896
1911-01-01,3.612077419104
1911-02-01,2.3698285714656
1911-03-01,1.7809548387264
1911-04-01,1.2096000000864
1911-05-01,1.296
1911-06-01,1.7971199999136
1911-07-01,2.926451612736
1911-08-01,12.541935482784
1911-09-01,20.131200000864
1911-10-01,12.12387096816
1911-11-01,6.393600000864
1911-12-01,4.113754838208
1912-01-01,2.826116129952
1912-02-01,2.1661714285344
1912-03-01,1.4883096774528
1912-04-01,1.2787199999136
1912-05-01,1.2374709676416
1912-06-01,1.32192
1912-07-01,2.876283870048
1912-08-01,15.552
1912-09-01,15.724800000864
1912-10-01,8.61212903184
1912-11-01,3.827520000864
1912-12-01,3.3696
1913-01-01,2.642167742688
1913-02-01,1.7866285714656
1913-03-01,1.304361290448
1913-04-01,1.4169600000864
1913-05-01,1.563561290448
1913-06-01,1.6934399999136
1913-07-01,2.0736
1913-08-01,5.476645161792
1913-09-01,10.540800000864
1913-10-01,6.287690323584
1913-11-01,2.2895999999136
1913-12-01,1.6722580644576
1914-01-01,1.2625548387264
1914-02-01,1.0553142856032
1914-03-01,1.3461677419104
1914-04-01,1.2355200000864
1914-05-01,1.2458322580896
1914-06-01,1.4601599999136
1914-07-01,1.9147354838208
1914-08-01,16.220903225472
1914-09-01,17.280000000864
1914-10-01,13.79612903184
1914-11-01,9.244800000864
1914-12-01,5.275974193632
1915-01-01,2.809393549056
1915-02-01,2.3790857143968
1915-03-01,1.7140645161792
1915-04-01,1.47744
1915-05-01,1.4966709676416
1915-06-01,1.9526399999136
1915-07-01,2.876283870048
1915-08-01,8.946580644576
1915-09-01,12.873600000864
1915-10-01,12.291096774528
1915-11-01,6.695999999136
